date,buy_price,sell_price
2012-07-06,41730,41880
2012-07-07,41650,41800
2012-07-08,41650,41800
2012-07-09,41630,41780
2012-07-10,41750,41900
2012-07-11,41600,41750
2012-07-12,41500,41650
2012-07-13,41640,41800
2012-07-14,41690,41840
2012-07-15,41690,41840
2012-07-16,41630,41780
2012-07-17,41740,41890
2012-07-18,41620,41770
2012-07-19,41610,41760
2012-07-20,41630,41780
2012-07-21,41620,41770
2012-07-22,41620,41770
2012-07-23,41520,41670
2012-07-24,41540,41690
2012-07-25,41660,41810
2012-07-26,41830,41980
2012-07-27,41980,42130
2012-07-28,41960,42110
2012-07-29,41960,42110
2012-07-30,41910,42060
2012-07-31,41940,42090
2012-08-01,41840,41990
2012-08-02,41810,41960
2012-08-03,41820,41970
2012-08-04,41880,42030
2012-08-05,41880,42030
2012-08-06,42020,42170
2012-08-07,42190,42340
2012-08-08,42090,42240
2012-08-09,42130,42280
2012-08-10,42120,42270
2012-08-11,42200,42350
2012-08-12,42200,42350
2012-08-13,42460,42530
2012-08-14,42460,42520
2012-08-15,42260,42300
2012-08-16,42330,42380
2012-08-17,42490,42540
2012-08-18,42480,42530
2012-08-19,42480,42530
2012-08-20,42520,42580
2012-08-21,42880,42980
2012-08-22,43600,43700
2012-08-23,44100,44450
2012-08-24,44000,44200
2012-08-25,44050,44250
2012-08-26,44050,44250
2012-08-27,44300,44500
2012-08-28,44270,44470
2012-08-29,44370,44570
2012-08-30,44300,44500
2012-08-31,44320,44520
2012-09-01,44950,45150
2012-09-02,44950,45150
2012-09-03,44950,45150
2012-09-04,44950,45150
2012-09-05,45080,45280
2012-09-06,45900,46100
2012-09-07,45300,45600
2012-09-08,45900,46250
2012-09-09,45900,46250
2012-09-10,45920,46220
2012-09-11,45920,46220
2012-09-12,46320,46620
2012-09-13,46150,46450
2012-09-14,46890,47240
2012-09-15,46600,46950
2012-09-16,46600,46950
2012-09-17,46500,46850
2012-09-18,46300,46650
2012-09-19,46900,47250
2012-09-20,46570,46920
2012-09-21,46700,47050
2012-09-22,46640,46990
2012-09-23,46640,46990
2012-09-24,46510,46860
2012-09-25,46700,47050
2012-09-26,46790,47140
2012-09-27,46750,47100
2012-09-28,47110,47460
2012-09-29,47050,47400
2012-09-30,47050,47400
2012-10-01,47200,47550
2012-10-02,47550,47850
2012-10-03,47500,47800
2012-10-04,47820,48120
2012-10-05,47880,48180
2012-10-06,47670,47970
2012-10-07,47670,47970
2012-10-08,47540,47840
2012-10-09,47540,47790
2012-10-10,47380,47580
2012-10-11,47500,47700
2012-10-12,47530,47730
2012-10-13,47300,47500
2012-10-14,47300,47500
2012-10-15,47010,47210
2012-10-16,46530,46730
2012-10-17,46800,47000
2012-10-18,46810,47010
2012-10-19,46670,46870
2012-10-20,46420,46620
2012-10-21,46420,46620
2012-10-22,46020,46220
2012-10-23,46130,46330
2012-10-24,46100,46250
2012-10-25,46250,46400
2012-10-26,46140,46290
2012-10-27,46200,46350
2012-10-28,46200,46350
2012-10-29,46130,46280
2012-10-30,46090,46240
2012-10-31,45980,46130
2012-11-01,46280,46430
2012-11-02,46280,46430
2012-11-03,45750,45950
2012-11-04,45750,45950
2012-11-05,45820,46020
2012-11-06,46100,46300
2012-11-07,46850,47050
2012-11-08,46680,46880
2012-11-09,46920,47120
2012-11-10,46850,47050
2012-11-11,46850,47050
2012-11-12,46850,47050
2012-11-13,46780,46980
2012-11-14,46890,47090
2012-11-15,46880,47080
2012-11-16,46780,46980
2012-11-17,46780,46980
2012-11-18,46780,46980
2012-11-19,46930,47130
2012-11-20,47150,47350
2012-11-21,47030,47180
2012-11-22,47020,47170
2012-11-23,46990,47140
2012-11-24,47250,47400
2012-11-25,47250,47400
2012-11-26,47200,47350
2012-11-27,47200,47350
2012-11-28,47070,47220
2012-11-29,47000,47150
2012-11-30,46970,47120
2012-12-01,46820,46970
2012-12-02,46820,46970
2012-12-03,46830,46980
2012-12-04,46720,46870
2012-12-05,46730,46880
2012-12-06,46600,46750
2012-12-07,46730,46880
2012-12-08,46770,46920
2012-12-09,46770,46920
2012-12-10,46820,46970
2012-12-11,46780,46930
2012-12-12,46790,46940
2012-12-13,46660,46810
2012-12-14,46630,46780
2012-12-15,46620,46770
2012-12-16,46620,46770
2012-12-17,46550,46700
2012-12-18,46580,46730
2012-12-19,46310,46460
2012-12-20,46330,46480
2012-12-21,46150,46300
2012-12-22,46200,46350
2012-12-23,46200,46350
2012-12-24,46400,46650
2012-12-25,46330,46580
2012-12-26,46000,46500
2012-12-27,45450,46250
2012-12-28,45600,46300
2012-12-29,45700,46300
2012-12-30,45700,46300
2012-12-31,45700,46300
2013-01-01,45700,46300
2013-01-02,46340,46740
2013-01-03,46420,46720
2013-01-04,46060,46360
2013-01-05,46230,46530
2013-01-06,46230,46530
2013-01-07,46200,46500
2013-01-08,46120,46420
2013-01-09,46130,46430
2013-01-10,45830,46080
2013-01-11,45450,45750
2013-01-12,44800,45300
2013-01-13,44800,45300
2013-01-14,44100,44600
2013-01-15,44850,45100
2013-01-16,45000,45300
2013-01-17,45050,45350
2013-01-18,45500,45800
2013-01-19,45400,45700
2013-01-20,45400,45700
2013-01-21,45600,45900
2013-01-22,45900,46200
2013-01-23,45670,45970
2013-01-24,45400,45700
2013-01-25,45250,45550
2013-01-26,45100,45400
2013-01-27,45100,45400
2013-01-28,44930,45230
2013-01-29,45100,45400
2013-01-30,45200,45500
2013-01-31,45320,45620
2013-02-01,45150,45450
2013-02-02,45200,45500
2013-02-03,45200,45500
2013-02-04,45250,45550
2013-02-05,45230,45530
2013-02-06,45200,45500
2013-02-07,45420,45720
2013-02-08,45450,45750
2013-02-09,45450,45750
2013-02-10,45450,45750
2013-02-11,45450,45750
2013-02-12,45450,45750
2013-02-13,45450,45750
2013-02-14,45450,45750
2013-02-15,45450,45750
2013-02-16,45450,45750
2013-02-17,45450,45750
2013-02-18,45000,45300
2013-02-19,45100,45400
2013-02-20,44970,45170
2013-02-21,44700,44900
2013-02-22,44930,45080
2013-02-23,44920,45070
2013-02-24,44920,45070
2013-02-25,44900,45050
2013-02-26,44500,44700
2013-02-27,43400,43700
2013-02-28,43180,43300
2013-03-01,43350,43500
2013-03-02,43450,43650
2013-03-03,43450,43650
2013-03-04,43580,43730
2013-03-05,43700,43850
2013-03-06,43900,44050
2013-03-07,43920,44020
2013-03-08,43900,44000
2013-03-09,43850,43950
2013-03-10,43850,43950
2013-03-11,43810,43890
2013-03-12,43850,43900
2013-03-13,44020,44100
2013-03-14,43980,44050
2013-03-15,43980,44050
2013-03-16,43950,44100
2013-03-17,43950,44100
2013-03-18,44050,44120
2013-03-19,44010,44080
2013-03-20,43980,44050
2013-03-21,43870,43950
2013-03-22,43870,43940
2013-03-23,43800,43930
2013-03-24,43800,43930
2013-03-25,43750,43830
2013-03-26,43640,43710
2013-03-27,43350,43450
2013-03-28,43700,43850
2013-03-29,43760,43830
2013-03-30,43750,43870
2013-03-31,43750,43870
2013-04-01,43780,43840
2013-04-02,43830,43890
2013-04-03,43610,43680
2013-04-04,43200,43350
2013-04-05,43320,43400
2013-04-06,43400,43600
2013-04-07,43400,43600
2013-04-08,43380,43450
2013-04-09,43260,43340
2013-04-10,43230,43330
2013-04-11,42960,43060
2013-04-12,42820,42980
2013-04-13,41900,42200
2013-04-14,41900,42200
2013-04-15,40900,41400
2013-04-16,40700,41400
2013-04-17,41000,41350
2013-04-18,41000,41500
2013-04-19,41000,41500
2013-04-20,41500,42000
2013-04-21,41500,42000
2013-04-22,41900,42130
2013-04-23,41820,42120
2013-04-24,41920,42220
2013-04-25,42180,42380
2013-04-26,42700,42900
2013-04-27,42700,42900
2013-04-28,42700,42900
2013-04-29,42700,42900
2013-04-30,42700,42900
2013-05-01,42700,42900
2013-05-02,42200,42350
2013-05-03,42180,42380
2013-05-04,42100,42230
2013-05-05,42100,42230
2013-05-06,41800,41950
2013-05-07,41330,41450
2013-05-08,41270,41400
2013-05-09,41530,41640
2013-05-10,41260,41410
2013-05-11,41250,41450
2013-05-12,41250,41450
2013-05-13,41200,41350
2013-05-14,41210,41340
2013-05-15,41000,41150
2013-05-16,40630,40830
2013-05-17,40700,40900
2013-05-18,40500,40750
2013-05-19,40500,40750
2013-05-20,40450,40650
2013-05-21,40600,40760
2013-05-22,40750,40950
2013-05-23,40650,40850
2013-05-24,40650,40830
2013-05-25,40650,40850
2013-05-26,40650,40850
2013-05-27,40880,41000
2013-05-28,40650,40870
2013-05-29,40750,40900
2013-05-30,40850,41000
2013-05-31,41000,41200
2013-06-01,40800,41000
2013-06-02,40800,41000
2013-06-03,40910,41030
2013-06-04,40880,41060
2013-06-05,40890,41040
2013-06-06,40720,40920
2013-06-07,40660,40890
2013-06-08,40570,40770
2013-06-09,40570,40770
2013-06-10,40650,40800
2013-06-11,40470,40670
2013-06-12,40480,40680
2013-06-13,40430,40680
2013-06-14,40250,40460
2013-06-15,40300,40500
2013-06-16,40300,40500
2013-06-17,40210,40360
2013-06-18,39850,40050
2013-06-19,39780,39930
2013-06-20,39050,39350
2013-06-21,38800,39200
2013-06-22,39000,39400
2013-06-23,39000,39400
2013-06-24,38550,38850
2013-06-25,38470,38670
2013-06-26,37150,37500
2013-06-27,36000,36650
2013-06-28,36300,37000
2013-06-29,37000,37700
2013-06-30,37000,37700
2013-07-01,36800,37150
2013-07-02,36850,37550
2013-07-03,36800,37600
2013-07-04,37550,38200
2013-07-05,37500,38100
2013-07-06,37600,38200
2013-07-07,37600,38200
2013-07-08,37250,37650
2013-07-09,37300,37700
2013-07-10,37300,37600
2013-07-11,37100,37700
2013-07-12,37000,37450
2013-07-13,37300,37500
2013-07-14,37300,37500
2013-07-15,37280,37580
2013-07-16,37150,37450
2013-07-17,37320,37620
2013-07-18,37440,37740
2013-07-19,37480,37780
2013-07-20,37500,37900
2013-07-21,37500,37900
2013-07-22,37840,38240
2013-07-23,38300,38700
2013-07-24,38350,38850
2013-07-25,37900,38300
2013-07-26,38050,38450
2013-07-27,38100,38500
2013-07-28,38100,38500
2013-07-29,38120,38420
2013-07-30,37700,38100
2013-07-31,37800,38100
2013-08-01,37380,37780
2013-08-02,37270,37570
2013-08-03,37550,37850
2013-08-04,37550,37850
2013-08-05,37480,37780
2013-08-06,37150,37550
2013-08-07,37150,37450
2013-08-08,37350,37650
2013-08-09,37550,37850
2013-08-10,37600,37900
2013-08-11,37600,37900
2013-08-12,37670,37970
2013-08-13,37630,37930
2013-08-14,37550,37770
2013-08-15,37630,37930
2013-08-16,37850,38150
2013-08-17,38000,38250
2013-08-18,38000,38250
2013-08-19,38010,38260
2013-08-20,37780,38080
2013-08-21,37780,38030
2013-08-22,37700,37900
2013-08-23,37680,37880
2013-08-24,37800,38100
2013-08-25,37800,38100
2013-08-26,37900,38100
2013-08-27,38000,38200
2013-08-28,38500,38800
2013-08-29,38300,38550
2013-08-30,38200,38450
2013-08-31,38250,38450
2013-09-01,38250,38450
2013-09-02,38250,38450
2013-09-03,38180,38330
2013-09-04,38270,38470
2013-09-05,38270,38470
2013-09-06,38130,38330
2013-09-07,38270,38470
2013-09-08,38270,38470
2013-09-09,38270,38470
2013-09-10,38220,38370
2013-09-11,37900,38150
2013-09-12,37600,37850
2013-09-13,37300,37550
2013-09-14,37500,37700
2013-09-15,37500,37700
2013-09-16,37440,37640
2013-09-17,37370,37570
2013-09-18,37270,37470
2013-09-19,37750,38050
2013-09-20,37680,37830
2013-09-21,37350,37550
2013-09-22,37350,37550
2013-09-23,37420,37620
2013-09-24,37330,37530
2013-09-25,37340,37500
2013-09-26,37360,37560
2013-09-27,37300,37480
2013-09-28,37400,37580
2013-09-29,37400,37580
2013-09-30,37410,37560
2013-10-01,37450,37600
2013-10-02,37220,37420
2013-10-03,37350,37500
2013-10-04,37350,37500
2013-10-05,37300,37500
2013-10-06,37300,37500
2013-10-07,37400,37500
2013-10-08,37450,37550
2013-10-09,37400,37500
2013-10-10,37340,37410
2013-10-11,37250,37350
2013-10-12,37100,37300
2013-10-13,37100,37300
2013-10-14,37170,37270
2013-10-15,37000,37100
2013-10-16,37100,37200
2013-10-17,37150,37320
2013-10-18,37160,37360
2013-10-19,37250,37350
2013-10-20,37250,37350
2013-10-21,37260,37340
2013-10-22,37210,37270
2013-10-23,37310,37370
2013-10-24,37280,37340
2013-10-25,37260,37340
2013-10-26,37300,37400
2013-10-27,37300,37400
2013-10-28,37260,37320
2013-10-29,37200,37270
2013-10-30,37200,37260
2013-10-31,37100,37160
2013-11-01,36900,36970
2013-11-02,36820,36920
2013-11-03,36820,36920
2013-11-04,36750,36820
2013-11-05,36660,36710
2013-11-06,36650,36720
2013-11-07,36730,36800
2013-11-08,36600,36700
2013-11-09,36500,36600
2013-11-10,36500,36600
2013-11-11,36480,36540
2013-11-12,36450,36510
2013-11-13,36380,36440
2013-11-14,36470,36530
2013-11-15,36430,36530
2013-11-16,36440,36540
2013-11-17,36440,36540
2013-11-18,36460,36510
2013-11-19,36400,36450
2013-11-20,36380,36430
2013-11-21,35970,36070
2013-11-22,35930,35990
2013-11-23,35870,35940
2013-11-24,35870,35940
2013-11-25,35130,35230
2013-11-26,35350,35500
2013-11-27,35330,35400
2013-11-28,35160,35280
2013-11-29,35370,35450
2013-11-30,35450,35550
2013-12-01,35450,35550
2013-12-02,35370,35450
2013-12-03,35170,35240
2013-12-04,35130,35200
2013-12-05,35330,35380
2013-12-06,35280,35350
2013-12-07,35290,35360
2013-12-08,35290,35360
2013-12-09,35300,35360
2013-12-10,35450,35500
2013-12-11,35700,35760
2013-12-12,35630,35700
2013-12-13,35290,35420
2013-12-14,35440,35540
2013-12-15,35440,35540
2013-12-16,35350,35410
2013-12-17,35430,35500
2013-12-18,35370,35470
2013-12-19,35150,35250
2013-12-20,34900,35120
2013-12-21,35110,35260
2013-12-22,35110,35260
2013-12-23,35050,35150
2013-12-24,34940,35060
2013-12-25,34900,35080
2013-12-26,34920,35120
2013-12-27,34900,35150
2013-12-28,34830,35080
2013-12-29,34830,35080
2013-12-30,34620,34920
2013-12-31,34700,34780
2014-01-01,34700,34780
2014-01-02,34950,35020
2014-01-03,35040,35090
2014-01-04,35070,35130
2014-01-05,35070,35130
2014-01-06,35170,35230
2014-01-07,35150,35190
2014-01-08,34990,35040
2014-01-09,35010,35060
2014-01-10,35050,35090
2014-01-11,35180,35250
2014-01-12,35180,35250
2014-01-13,35180,35230
2014-01-14,35160,35220
2014-01-15,34980,35030
2014-01-16,34980,35030
2014-01-17,35030,35090
2014-01-18,35130,35190
2014-01-19,35130,35190
2014-01-20,35020,35070
2014-01-21,34970,35020
2014-01-22,34870,34920
2014-01-23,34960,35020
2014-01-24,35020,35070
2014-01-25,35180,35260
2014-01-26,35180,35260
2014-01-27,35280,35360
2014-01-28,35280,35360
2014-01-29,35280,35360
2014-01-30,35280,35360
2014-01-31,35280,35360
2014-02-01,35280,35360
2014-02-02,35280,35360
2014-02-03,35280,35360
2014-02-04,35280,35360
2014-02-05,35280,35360
2014-02-06,35230,35300
2014-02-07,35310,35370
2014-02-08,35390,35440
2014-02-09,35380,35480
2014-02-10,35410,35460
2014-02-11,35490,35540
2014-02-12,35480,35530
2014-02-13,35470,35520
2014-02-14,35880,35940
2014-02-15,36110,36190
2014-02-16,36110,36190
2014-02-17,36680,36780
2014-02-18,36460,36520
2014-02-19,36330,36400
2014-02-20,36070,36130
2014-02-21,36110,36160
2014-02-22,36110,36210
2014-02-23,36110,36210
2014-02-24,36280,36350
2014-02-25,36370,36430
2014-02-26,36370,36430
2014-02-27,36130,36180
2014-02-28,36120,36170
2014-03-01,36090,36160
2014-03-02,36090,36160
2014-03-03,36280,36340
2014-03-04,36160,36220
2014-03-05,36070,36130
2014-03-06,36060,36120
2014-03-07,36160,36220
2014-03-08,36100,36160
2014-03-09,36100,36160
2014-03-10,36050,36110
2014-03-11,36130,36190
2014-03-12,36210,36260
2014-03-13,36260,36320
2014-03-14,36210,36270
2014-03-15,36340,36400
2014-03-16,36340,36400
2014-03-17,36330,36390
2014-03-18,36180,36240
2014-03-19,36100,36160
2014-03-20,35910,35970
2014-03-21,35980,36040
2014-03-22,35980,36040
2014-03-23,35980,36040
2014-03-24,35850,35910
2014-03-25,35700,35760
2014-03-26,35700,35750
2014-03-27,35510,35560
2014-03-28,35500,35550
2014-03-29,35510,35570
2014-03-30,35510,35570
2014-03-31,35500,35550
2014-04-01,35360,35420
2014-04-02,35340,35390
2014-04-03,35360,35420
2014-04-04,35460,35510
2014-04-05,35550,35620
2014-04-06,35550,35620
2014-04-07,35570,35630
2014-04-08,35680,35740
2014-04-09,35680,35740
2014-04-10,35800,35860
2014-04-11,35730,35790
2014-04-12,35730,35790
2014-04-13,35730,35790
2014-04-14,35850,35910
2014-04-15,35650,35710
2014-04-16,35450,35510
2014-04-17,35430,35490
2014-04-18,35400,35460
2014-04-19,35400,35500
2014-04-20,35400,35500
2014-04-21,35340,35400
2014-04-22,35350,35410
2014-04-23,35320,35380
2014-04-24,35350,35410
2014-04-25,35440,35500
2014-04-26,35590,35650
2014-04-27,35590,35650
2014-04-28,35550,35610
2014-04-29,35400,35460
2014-04-30,35400,35460
2014-05-01,35400,35460
2014-05-02,35400,35460
2014-05-03,35400,35460
2014-05-04,35400,35460
2014-05-05,35530,35590
2014-05-06,35460,35500
2014-05-07,35470,35510
2014-05-08,35380,35420
2014-05-09,35440,35480
2014-05-10,35520,35600
2014-05-11,35520,35600
2014-05-12,35620,35660
2014-05-13,35690,35720
2014-05-14,36200,36450
2014-05-15,36300,36500
2014-05-16,36250,36500
2014-05-17,36350,36550
2014-05-18,36350,36550
2014-05-19,36750,36900
2014-05-20,37000,37150
2014-05-21,36420,36620
2014-05-22,36350,36550
2014-05-23,36500,36740
2014-05-24,36600,36850
2014-05-25,36600,36850
2014-05-26,36550,36750
2014-05-27,36550,36730
2014-05-28,36400,36540
2014-05-29,36350,36450
2014-05-30,36400,36520
2014-05-31,36360,36460
2014-06-01,36360,36460
2014-06-02,36240,36320
2014-06-03,36180,36250
2014-06-04,35940,36060
2014-06-05,35900,35980
2014-06-06,36100,36320
2014-06-07,36150,36330
2014-06-08,36150,36330
2014-06-09,36200,36350
2014-06-10,36220,36360
2014-06-11,36550,36700
2014-06-12,36580,36680
2014-06-13,36730,36830
2014-06-14,36680,36780
2014-06-15,36680,36780
2014-06-16,36620,36720
2014-06-17,36380,36500
2014-06-18,36450,36570
2014-06-19,36650,36800
2014-06-20,36750,37000
2014-06-21,36750,37000
2014-06-22,36750,37000
2014-06-23,36650,36800
2014-06-24,36750,36900
2014-06-25,36680,36810
2014-06-26,36660,36780
2014-06-27,36700,36820
2014-06-28,36700,36820
2014-06-29,36700,36820
2014-06-30,36700,36820
2014-07-01,36820,36950
2014-07-02,36800,36930
2014-07-03,36780,36880
2014-07-04,36720,36840
2014-07-05,36720,36820
2014-07-06,36720,36820
2014-07-07,36640,36760
2014-07-08,36710,36830
2014-07-09,36750,36870
2014-07-10,36870,37000
2014-07-11,36840,36960
2014-07-12,36840,36960
2014-07-13,36840,36960
2014-07-14,36750,36870
2014-07-15,36740,36860
2014-07-16,36660,36780
2014-07-17,36700,36820
2014-07-18,36740,36860
2014-07-19,36730,36850
2014-07-20,36730,36850
2014-07-21,36730,36850
2014-07-22,36650,36770
2014-07-23,36650,36770
2014-07-24,36600,36720
2014-07-25,36560,36680
2014-07-26,36620,36820
2014-07-27,36620,36820
2014-07-28,36610,36730
2014-07-29,36620,36740
2014-07-30,36570,36690
2014-07-31,36570,36690
2014-08-01,36490,36610
2014-08-02,36550,36700
2014-08-03,36550,36700
2014-08-04,36520,36640
2014-08-05,36510,36630
2014-08-06,36510,36630
2014-08-07,36590,36710
2014-08-08,36640,36760
2014-08-09,36580,36730
2014-08-10,36580,36730
2014-08-11,36600,36720
2014-08-12,36610,36730
2014-08-13,36590,36710
2014-08-14,36620,36740
2014-08-15,36600,36720
2014-08-16,36520,36670
2014-08-17,36520,36670
2014-08-18,36520,36640
2014-08-19,36510,36630
2014-08-20,36480,36600
2014-08-21,36370,36490
2014-08-22,36340,36520
2014-08-23,36370,36520
2014-08-24,36370,36520
2014-08-25,36340,36460
2014-08-26,36380,36500
2014-08-27,36380,36500
2014-08-28,36420,36540
2014-08-29,36400,36520
2014-08-30,36410,36530
2014-08-31,36410,36530
2014-09-01,36410,36530
2014-09-02,36410,36530
2014-09-03,36240,36360
2014-09-04,36280,36400
2014-09-05,36220,36340
2014-09-06,36230,36350
2014-09-07,36230,36350
2014-09-08,36250,36370
2014-09-09,36130,36250
2014-09-10,36020,36140
2014-09-11,35950,36070
2014-09-12,35880,36000
2014-09-13,35830,35950
2014-09-14,35830,35950
2014-09-15,35910,36030
2014-09-16,36010,36130
2014-09-17,36000,36120
2014-09-18,35890,36010
2014-09-19,35980,36100
2014-09-20,35960,36080
2014-09-21,35960,36080
2014-09-22,35830,35950
2014-09-23,35870,35990
2014-09-24,35890,36010
2014-09-25,35820,35940
2014-09-26,35890,36010
2014-09-27,35860,35980
2014-09-28,35860,35980
2014-09-29,35820,35940
2014-09-30,35680,35800
2014-10-01,35570,35690
2014-10-02,35660,35780
2014-10-03,35640,35760
2014-10-04,35490,35610
2014-10-05,35500,35620
2014-10-06,35560,35680
2014-10-07,35620,35740
2014-10-08,35680,35800
2014-10-09,35760,35880
2014-10-10,35700,35820
2014-10-11,35710,35830
2014-10-12,35710,35830
2014-10-13,35720,35840
2014-10-14,35710,35830
2014-10-15,35650,35770
2014-10-16,35760,35880
2014-10-17,35770,35890
2014-10-18,35780,35900
2014-10-19,35780,35900
2014-10-20,35740,35860
2014-10-21,35760,35880
2014-10-22,35710,35830
2014-10-23,35660,35780
2014-10-24,35600,35720
2014-10-25,35600,35720
2014-10-26,35600,35720
2014-10-27,35580,35700
2014-10-28,35570,35690
2014-10-29,35590,35710
2014-10-30,35460,35580
2014-10-31,35290,35410
2014-11-01,35290,35410
2014-11-02,35290,35410
2014-11-03,35290,35410
2014-11-04,35250,35370
2014-11-05,35000,35120
2014-11-06,34880,35000
2014-11-07,34870,34990
2014-11-08,35130,35250
2014-11-09,35130,35250
2014-11-10,35120,35240
2014-11-11,34950,35070
2014-11-12,35050,35170
2014-11-13,35040,35160
2014-11-14,35020,35140
2014-11-15,35250,35370
2014-11-16,35250,35370
2014-11-17,35230,35350
2014-11-18,35300,35420
2014-11-19,35320,35440
2014-11-20,35240,35360
2014-11-21,35270,35390
2014-11-22,35330,35450
2014-11-23,35330,35450
2014-11-24,35300,35420
2014-11-25,35290,35410
2014-11-26,35280,35400
2014-11-27,35140,35260
2014-11-28,35030,35150
2014-11-29,34960,35080
2014-11-30,34960,35080
2014-12-01,35040,35160
2014-12-02,35150,35270
2014-12-03,35140,35260
2014-12-04,35120,35240
2014-12-05,35060,35200
2014-12-06,35010,35150
2014-12-07,35010,35150
2014-12-08,35020,35160
2014-12-09,35060,35200
2014-12-10,35170,35320
2014-12-11,35100,35250
2014-12-12,35140,35290
2014-12-13,35140,35290
2014-12-14,35140,35290
2014-12-15,35130,35280
2014-12-16,35080,35230
2014-12-17,35050,35200
2014-12-18,35110,35260
2014-12-19,35120,35270
2014-12-20,35120,35270
2014-12-21,35120,35270
2014-12-22,35070,35230
2014-12-23,34980,35140
2014-12-24,34980,35140
2014-12-25,34970,35130
2014-12-26,35020,35180
2014-12-27,35030,35190
2014-12-28,35030,35190
2014-12-29,35000,35180
2014-12-30,34940,35120
2014-12-31,34830,35130
2015-01-01,34950,35150
2015-01-02,34950,35150
2015-01-03,34950,35150
2015-01-04,34950,35150
2015-01-05,35090,35190
2015-01-06,35150,35250
2015-01-07,35200,35300
2015-01-08,35120,35220
2015-01-09,35110,35210
2015-01-10,35170,35270
2015-01-11,35170,35270
2015-01-12,35170,35270
2015-01-13,35260,35360
2015-01-14,35200,35300
2015-01-15,35200,35300
2015-01-16,35360,35460
2015-01-17,35500,35600
2015-01-18,35500,35600
2015-01-19,35460,35560
2015-01-20,35460,35560
2015-01-21,35720,35820
2015-01-22,35610,35710
2015-01-23,35590,35690
2015-01-24,35570,35670
2015-01-25,35570,35670
2015-01-26,35380,35480
2015-01-27,35320,35420
2015-01-28,35360,35460
2015-01-29,35310,35410
2015-01-30,35240,35340
2015-01-31,35330,35430
2015-02-01,35330,35430
2015-02-02,35240,35340
2015-02-03,35280,35380
2015-02-04,35210,35310
2015-02-05,35230,35330
2015-02-06,35230,35330
2015-02-07,35120,35220
2015-02-08,35120,35220
2015-02-09,35190,35290
2015-02-10,35200,35300
2015-02-11,35210,35310
2015-02-12,35230,35330
2015-02-13,35300,35420
2015-02-14,35360,35480
2015-02-15,35360,35480
2015-02-16,35600,35800
2015-02-17,35600,35800
2015-02-18,35600,35800
2015-02-19,35600,35800
2015-02-20,35600,35800
2015-02-21,35600,35800
2015-02-22,35600,35800
2015-02-23,35600,35800
2015-02-24,35250,35350
2015-02-25,35380,35480
2015-02-26,35590,35690
2015-02-27,35420,35550
2015-02-28,35400,35650
2015-03-01,35400,35650
2015-03-02,35420,35520
2015-03-03,35350,35450
2015-03-04,35320,35420
2015-03-05,35290,35390
2015-03-06,35290,35390
2015-03-07,35120,35250
2015-03-08,35120,35250
2015-03-09,35210,35310
2015-03-10,35170,35270
2015-03-11,35180,35280
2015-03-12,35200,35300
2015-03-13,35240,35340
2015-03-14,35320,35420
2015-03-15,35320,35420
2015-03-16,35250,35350
2015-03-17,35200,35300
2015-03-18,35180,35280
2015-03-19,35230,35330
2015-03-20,35230,35330
2015-03-21,35260,35380
2015-03-22,35260,35380
2015-03-23,35260,35360
2015-03-24,35260,35360
2015-03-25,35230,35330
2015-03-26,35300,35400
2015-03-27,35230,35330
2015-03-28,35230,35330
2015-03-29,35230,35330
2015-03-30,35160,35240
2015-03-31,35090,35170
2015-04-01,35120,35200
2015-04-02,35170,35270
2015-04-03,35160,35260
2015-04-04,35210,35310
2015-04-05,35210,35310
2015-04-06,35260,35360
2015-04-07,35180,35280
2015-04-08,35160,35260
2015-04-09,35130,35230
2015-04-10,35140,35240
2015-04-11,35170,35270
2015-04-12,35170,35270
2015-04-13,35120,35220
2015-04-14,35090,35190
2015-04-15,35090,35190
2015-04-16,35130,35230
2015-04-17,35090,35190
2015-04-18,35100,35200
2015-04-19,35100,35200
2015-04-20,35030,35130
2015-04-21,35010,35110
2015-04-22,35040,35140
2015-04-23,34980,35080
2015-04-24,35000,35100
2015-04-25,34960,35060
2015-04-26,34960,35060
2015-04-27,34970,35070
2015-04-28,34970,35070
2015-04-29,34970,35070
2015-04-30,34970,35070
2015-05-01,34970,35070
2015-05-02,35000,35130
2015-05-03,35000,35130
2015-05-04,34980,35030
2015-05-05,34950,35010
2015-05-06,34980,35040
2015-05-07,34970,35030
2015-05-08,34990,35040
2015-05-09,34980,35040
2015-05-10,34980,35040
2015-05-11,34970,35030
2015-05-12,34960,35020
2015-05-13,34970,35030
2015-05-14,35030,35090
2015-05-15,35020,35080
2015-05-16,35040,35100
2015-05-17,35040,35100
2015-05-18,35030,35090
2015-05-19,34980,35040
2015-05-20,34950,35010
2015-05-21,34950,35010
2015-05-22,34950,35010
2015-05-23,34930,34990
2015-05-24,34930,34990
2015-05-25,34910,34970
2015-05-26,34880,34940
2015-05-27,34840,34900
2015-05-28,34860,34920
2015-05-29,34880,34940
2015-05-30,34890,34950
2015-05-31,34890,34950
2015-06-01,34870,34930
2015-06-02,34850,34910
2015-06-03,34870,34930
2015-06-04,34820,34880
2015-06-05,34760,34820
2015-06-06,34750,34810
2015-06-07,34750,34810
2015-06-08,34710,34770
2015-06-09,34710,34770
2015-06-10,34680,34740
2015-06-11,34660,34720
2015-06-12,34670,34730
2015-06-13,34680,34740
2015-06-14,34680,34740
2015-06-15,34660,34720
2015-06-16,34670,34730
